web-scraper-order,web-scraper-start-url,player,player-href,self-win,r-top,r-top-href,r-jungle,r-jungle-href,r-mid,r-mid-href,r-bot,r-bot-href,r-sup,r-sup-href,b-top,b-top-href,b-jungle,b-jungle-href,b-mid,b-mid-href,b-bot,b-bot-href,b-sup,b-sup-href,self-champ,self-champ-href
1662434405-1089,https://na.op.gg/leaderboards/champions?region=na,TuLuyenThanhThan,https://na.op.gg/summoners/na/TuLuyenThanhThan,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/gangplank
1662436692-1578,https://na.op.gg/leaderboards/champions?region=na,Quinnable,https://na.op.gg/summoners/na/Quinnable,Victory,,,16,https://na.op.gg/champions/rammus,16,https://na.op.gg/champions/fizz,16,https://na.op.gg/champions/samira,15,https://na.op.gg/champions/rell,16,https://na.op.gg/champions/shen,16,https://na.op.gg/champions/belveth,15,https://na.op.gg/champions/ahri,14,https://na.op.gg/champions/sivir,13,https://na.op.gg/champions/janna,16,https://na.op.gg/champions/quinn
1662434690-1164,https://na.op.gg/leaderboards/champions?region=na,bladdee,https://na.op.gg/summoners/na/bladdee,Victory,17,https://na.op.gg/champions/vladimir,17,https://na.op.gg/champions/talon,15,https://na.op.gg/champions/cassiopeia,,,14,https://na.op.gg/champions/tahmkench,14,https://na.op.gg/champions/tryndamere,17,https://na.op.gg/champions/kayn,18,https://na.op.gg/champions/viktor,14,https://na.op.gg/champions/caitlyn,13,https://na.op.gg/champions/bard,18,https://na.op.gg/champions/tristana
1662434545-1138,https://na.op.gg/leaderboards/champions?region=na,WindiaN,https://na.op.gg/summoners/na/WindiaN,Victory,16,https://na.op.gg/champions/camille,,,15,https://na.op.gg/champions/sylas,14,https://na.op.gg/champions/aphelios,13,https://na.op.gg/champions/zilean,14,https://na.op.gg/champions/sejuani,13,https://na.op.gg/champions/nidalee,14,https://na.op.gg/champions/akali,13,https://na.op.gg/champions/sivir,12,https://na.op.gg/champions/lulu,15,https://na.op.gg/champions/kindred
1662435842-1393,https://na.op.gg/leaderboards/champions?region=na,Servant of Saber,https://na.op.gg/summoners/na/Servant%20of%20Saber,Victory,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/talon
1662434405-1070,https://na.op.gg/leaderboards/champions?region=na,TuLuyenThanhThan,https://na.op.gg/summoners/na/TuLuyenThanhThan,Defeat,17,https://na.op.gg/champions/sett,17,https://na.op.gg/champions/kindred,17,https://na.op.gg/champions/malzahar,17,https://na.op.gg/champions/tristana,13,https://na.op.gg/champions/brand,,,15,https://na.op.gg/champions/viego,16,https://na.op.gg/champions/taliyah,17,https://na.op.gg/champions/karthus,14,https://na.op.gg/champions/xerath,17,https://na.op.gg/champions/gangplank
1662437112-1683,https://na.op.gg/leaderboards/champions?region=na,SIutty Tadpole,https://na.op.gg/summoners/na/SIutty%20Tadpole,Victory,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/nidalee
1662435701-1382,https://na.op.gg/leaderboards/champions?region=na,IceCreamAssassin,https://na.op.gg/summoners/na/IceCreamAssassin,Victory,14,https://na.op.gg/champions/ornn,,,15,https://na.op.gg/champions/missfortune,16,https://na.op.gg/champions/sivir,13,https://na.op.gg/champions/velkoz,14,https://na.op.gg/champions/sett,13,https://na.op.gg/champions/udyr,15,https://na.op.gg/champions/anivia,11,https://na.op.gg/champions/kaisa,12,https://na.op.gg/champions/alistar,14,https://na.op.gg/champions/khazix
1662436831-1607,https://na.op.gg/leaderboards/champions?region=na,Goät,https://na.op.gg/summoners/na/Go%C3%A4t,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/evelynn
1662435842-1410,https://na.op.gg/leaderboards/champions?region=na,Servant of Saber,https://na.op.gg/summoners/na/Servant%20of%20Saber,Defeat,18,https://na.op.gg/champions/jax,18,https://na.op.gg/champions/diana,18,https://na.op.gg/champions/lucian,18,https://na.op.gg/champions/missfortune,18,https://na.op.gg/champions/nami,18,https://na.op.gg/champions/sett,,,18,https://na.op.gg/champions/fizz,18,https://na.op.gg/champions/sivir,18,https://na.op.gg/champions/jarvaniv,18,https://na.op.gg/champions/talon
1662436466-1541,https://na.op.gg/leaderboards/champions?region=na,RANGED TOP LANER,https://na.op.gg/summoners/na/RANGED%20TOP%20LANER,Victory,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/quinn
1662434828-1198,https://na.op.gg/leaderboards/champions?region=na,Yuriyumilol,https://na.op.gg/summoners/na/Yuriyumilol,Victory,13,https://na.op.gg/champions/aatrox,14,https://na.op.gg/champions/khazix,14,https://na.op.gg/champions/heimerdinger,,,12,https://na.op.gg/champions/zilean,14,https://na.op.gg/champions/urgot,12,https://na.op.gg/champions/masteryi,12,https://na.op.gg/champions/swain,12,https://na.op.gg/champions/twitch,12,https://na.op.gg/champions/nami,13,https://na.op.gg/champions/tristana
1662438130-1922,https://na.op.gg/leaderboards/champions?region=na,Ameliorate,https://na.op.gg/summoners/na/Ameliorate,Defeat,14,https://na.op.gg/champions/sejuani,15,https://na.op.gg/champions/kayn,15,https://na.op.gg/champions/vex,15,https://na.op.gg/champions/lucian,14,https://na.op.gg/champions/yuumi,14,https://na.op.gg/champions/teemo,12,https://na.op.gg/champions/trundle,13,https://na.op.gg/champions/qiyana,13,https://na.op.gg/champions/vayne,,,13,https://na.op.gg/champions/alistar
1662435842-1406,https://na.op.gg/leaderboards/champions?region=na,Servant of Saber,https://na.op.gg/summoners/na/Servant%20of%20Saber,Defeat,16,https://na.op.gg/champions/teemo,15,https://na.op.gg/champions/monkeyking,15,https://na.op.gg/champions/lissandra,16,https://na.op.gg/champions/jhin,13,https://na.op.gg/champions/senna,15,https://na.op.gg/champions/rumble,14,https://na.op.gg/champions/fiddlesticks,,,13,https://na.op.gg/champions/lucian,12,https://na.op.gg/champions/sona,15,https://na.op.gg/champions/talon
1662435989-1462,https://na.op.gg/leaderboards/champions?region=na,iikk5,https://na.op.gg/summoners/na/iikk5,Victory,16,https://na.op.gg/champions/shen,16,https://na.op.gg/champions/reksai,,,16,https://na.op.gg/champions/samira,13,https://na.op.gg/champions/nautilus,15,https://na.op.gg/champions/belveth,16,https://na.op.gg/champions/kayn,13,https://na.op.gg/champions/leblanc,13,https://na.op.gg/champions/kaisa,13,https://na.op.gg/champions/zyra,15,https://na.op.gg/champions/akali
1662435168-1255,https://na.op.gg/leaderboards/champions?region=na,LFT Cat1v5,https://na.op.gg/summoners/na/LFT%20Cat1v5,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/vi
1662435422-1289,https://na.op.gg/leaderboards/champions?region=na,RealVengeance,https://na.op.gg/summoners/na/RealVengeance,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/sylas
1662437954-1891,https://na.op.gg/leaderboards/champions?region=na,Alicopter GAP,https://na.op.gg/summoners/na/Alicopter%20GAP,Defeat,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/rammus
1662435989-1444,https://na.op.gg/leaderboards/champions?region=na,iikk5,https://na.op.gg/summoners/na/iikk5,Defeat,16,https://na.op.gg/champions/sejuani,16,https://na.op.gg/champions/kindred,16,https://na.op.gg/champions/seraphine,17,https://na.op.gg/champions/yone,13,https://na.op.gg/champions/bard,,,16,https://na.op.gg/champions/khazix,15,https://na.op.gg/champions/ekko,15,https://na.op.gg/champions/missfortune,12,https://na.op.gg/champions/lulu,16,https://na.op.gg/champions/malphite
1662436831-1601,https://na.op.gg/leaderboards/champions?region=na,Goät,https://na.op.gg/summoners/na/Go%C3%A4t,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/vladimir
1662434828-1194,https://na.op.gg/leaderboards/champions?region=na,Yuriyumilol,https://na.op.gg/summoners/na/Yuriyumilol,Victory,16,https://na.op.gg/champions/sett,15,https://na.op.gg/champions/monkeyking,15,https://na.op.gg/champions/katarina,,,14,https://na.op.gg/champions/pantheon,14,https://na.op.gg/champions/anivia,16,https://na.op.gg/champions/graves,15,https://na.op.gg/champions/lucian,14,https://na.op.gg/champions/ezreal,12,https://na.op.gg/champions/pyke,16,https://na.op.gg/champions/tristana
1662437539-1808,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,14,https://na.op.gg/champions/vayne,,,14,https://na.op.gg/champions/zoe,14,https://na.op.gg/champions/nilah,12,https://na.op.gg/champions/zac,15,https://na.op.gg/champions/tryndamere,13,https://na.op.gg/champions/ekko,13,https://na.op.gg/champions/ornn,11,https://na.op.gg/champions/ashe,11,https://na.op.gg/champions/poppy,14,https://na.op.gg/champions/trundle
1662437397-1778,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Defeat,15,https://na.op.gg/champions/malphite,14,https://na.op.gg/champions/volibear,15,https://na.op.gg/champions/twistedfate,14,https://na.op.gg/champions/twitch,13,https://na.op.gg/champions/lulu,,,13,https://na.op.gg/champions/talon,14,https://na.op.gg/champions/sylas,12,https://na.op.gg/champions/xayah,10,https://na.op.gg/champions/thresh,14,https://na.op.gg/champions/fiora
1662436692-1549,https://na.op.gg/leaderboards/champions?region=na,Quinnable,https://na.op.gg/summoners/na/Quinnable,Defeat,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/quinn
1662434261-1036,https://na.op.gg/leaderboards/champions?region=na,Brandon Bourne,https://na.op.gg/summoners/na/Brandon%20Bourne,Defeat,17,https://na.op.gg/champions/darius,17,https://na.op.gg/champions/leesin,17,https://na.op.gg/champions/seraphine,17,https://na.op.gg/champions/missfortune,15,https://na.op.gg/champions/janna,,,15,https://na.op.gg/champions/graves,17,https://na.op.gg/champions/sylas,15,https://na.op.gg/champions/samira,13,https://na.op.gg/champions/sett,16,https://na.op.gg/champions/gangplank
1662434261-1026,https://na.op.gg/leaderboards/champions?region=na,Brandon Bourne,https://na.op.gg/summoners/na/Brandon%20Bourne,Victory,,,14,https://na.op.gg/champions/zac,15,https://na.op.gg/champions/sylas,13,https://na.op.gg/champions/samira,11,https://na.op.gg/champions/pyke,13,https://na.op.gg/champions/gragas,12,https://na.op.gg/champions/rengar,11,https://na.op.gg/champions/cassiopeia,12,https://na.op.gg/champions/missfortune,10,https://na.op.gg/champions/amumu,15,https://na.op.gg/champions/gangplank
1662435701-1383,https://na.op.gg/leaderboards/champions?region=na,IceCreamAssassin,https://na.op.gg/summoners/na/IceCreamAssassin,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/talon
1662434690-1151,https://na.op.gg/leaderboards/champions?region=na,bladdee,https://na.op.gg/summoners/na/bladdee,Defeat,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/ezreal
1662436831-1620,https://na.op.gg/leaderboards/champions?region=na,Goät,https://na.op.gg/summoners/na/Go%C3%A4t,Victory,18,https://na.op.gg/champions/camille,,,18,https://na.op.gg/champions/sylas,18,https://na.op.gg/champions/nilah,16,https://na.op.gg/champions/janna,18,https://na.op.gg/champions/sion,18,https://na.op.gg/champions/shaco,18,https://na.op.gg/champions/vex,18,https://na.op.gg/champions/sivir,18,https://na.op.gg/champions/yuumi,18,https://na.op.gg/champions/evelynn
1662437682-1849,https://na.op.gg/leaderboards/champions?region=na,Perseveerance,https://na.op.gg/summoners/na/Perseveerance,Victory,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/sona
1662435422-1278,https://na.op.gg/leaderboards/champions?region=na,RealVengeance,https://na.op.gg/summoners/na/RealVengeance,Defeat,15,https://na.op.gg/champions/teemo,16,https://na.op.gg/champions/qiyana,16,https://na.op.gg/champions/vex,15,https://na.op.gg/champions/sivir,12,https://na.op.gg/champions/karma,14,https://na.op.gg/champions/riven,16,https://na.op.gg/champions/lillia,,,15,https://na.op.gg/champions/tristana,11,https://na.op.gg/champions/amumu,13,https://na.op.gg/champions/zoe
1662437954-1865,https://na.op.gg/leaderboards/champions?region=na,Alicopter GAP,https://na.op.gg/summoners/na/Alicopter%20GAP,Defeat,,,,,,,,,,,,,,,,,,,,,9,https://na.op.gg/champions/alistar
1662437112-1695,https://na.op.gg/leaderboards/champions?region=na,SIutty Tadpole,https://na.op.gg/summoners/na/SIutty%20Tadpole,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/soraka
1662434122-988,https://na.op.gg/leaderboards/champions?region=na,Rumahoy,https://na.op.gg/summoners/na/Rumahoy,Victory,12,https://na.op.gg/champions/riven,11,https://na.op.gg/champions/udyr,,,11,https://na.op.gg/champions/ashe,9,https://na.op.gg/champions/lulu,12,https://na.op.gg/champions/shyvana,9,https://na.op.gg/champions/skarner,12,https://na.op.gg/champions/ahri,10,https://na.op.gg/champions/kaisa,8,https://na.op.gg/champions/nami,13,https://na.op.gg/champions/gangplank
1662436466-1516,https://na.op.gg/leaderboards/champions?region=na,RANGED TOP LANER,https://na.op.gg/summoners/na/RANGED%20TOP%20LANER,Victory,18,https://na.op.gg/champions/renekton,,,16,https://na.op.gg/champions/viktor,14,https://na.op.gg/champions/amumu,15,https://na.op.gg/champions/orianna,14,https://na.op.gg/champions/volibear,14,https://na.op.gg/champions/belveth,16,https://na.op.gg/champions/yasuo,15,https://na.op.gg/champions/kaisa,12,https://na.op.gg/champions/alistar,17,https://na.op.gg/champions/quinn
1662436692-1573,https://na.op.gg/leaderboards/champions?region=na,Quinnable,https://na.op.gg/summoners/na/Quinnable,Victory,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/quinn
1662437252-1742,https://na.op.gg/leaderboards/champions?region=na,1oo8,https://na.op.gg/summoners/na/1oo8,Victory,,,17,https://na.op.gg/champions/amumu,18,https://na.op.gg/champions/syndra,18,https://na.op.gg/champions/nilah,17,https://na.op.gg/champions/monkeyking,16,https://na.op.gg/champions/renekton,16,https://na.op.gg/champions/viego,16,https://na.op.gg/champions/lucian,17,https://na.op.gg/champions/lux,17,https://na.op.gg/champions/pyke,18,https://na.op.gg/champions/ashe
1662437112-1700,https://na.op.gg/leaderboards/champions?region=na,SIutty Tadpole,https://na.op.gg/summoners/na/SIutty%20Tadpole,Victory,15,https://na.op.gg/champions/shyvana,14,https://na.op.gg/champions/leesin,13,https://na.op.gg/champions/lissandra,13,https://na.op.gg/champions/draven,,,14,https://na.op.gg/champions/mordekaiser,12,https://na.op.gg/champions/lillia,13,https://na.op.gg/champions/nasus,11,https://na.op.gg/champions/caitlyn,9,https://na.op.gg/champions/taric,12,https://na.op.gg/champions/soraka
1662434828-1217,https://na.op.gg/leaderboards/champions?region=na,Yuriyumilol,https://na.op.gg/summoners/na/Yuriyumilol,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/sejuani
1662435560-1334,https://na.op.gg/leaderboards/champions?region=na,Outplayed with R,https://na.op.gg/summoners/na/Outplayed%20with%20R,Defeat,13,https://na.op.gg/champions/teemo,12,https://na.op.gg/champions/fiddlesticks,13,https://na.op.gg/champions/monkeyking,13,https://na.op.gg/champions/sivir,12,https://na.op.gg/champions/amumu,13,https://na.op.gg/champions/gragas,,,13,https://na.op.gg/champions/karma,12,https://na.op.gg/champions/yasuo,10,https://na.op.gg/champions/renata,13,https://na.op.gg/champions/taliyah
1662437397-1781,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/olaf
1662436130-1489,https://na.op.gg/leaderboards/champions?region=na,The Enclave,https://na.op.gg/summoners/na/The%20Enclave,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/quinn
1662438130-1934,https://na.op.gg/leaderboards/champions?region=na,Ameliorate,https://na.op.gg/summoners/na/Ameliorate,Defeat,17,https://na.op.gg/champions/caitlyn,17,https://na.op.gg/champions/urgot,17,https://na.op.gg/champions/diana,16,https://na.op.gg/champions/yuumi,17,https://na.op.gg/champions/zac,16,https://na.op.gg/champions/taliyah,,,16,https://na.op.gg/champions/ryze,16,https://na.op.gg/champions/leesin,16,https://na.op.gg/champions/kayn,16,https://na.op.gg/champions/sylas
1662435842-1390,https://na.op.gg/leaderboards/champions?region=na,Servant of Saber,https://na.op.gg/summoners/na/Servant%20of%20Saber,Defeat,15,https://na.op.gg/champions/tryndamere,15,https://na.op.gg/champions/rammus,14,https://na.op.gg/champions/azir,13,https://na.op.gg/champions/jhin,12,https://na.op.gg/champions/morgana,14,https://na.op.gg/champions/galio,10,https://na.op.gg/champions/trundle,,,11,https://na.op.gg/champions/missfortune,10,https://na.op.gg/champions/brand,12,https://na.op.gg/champions/talon
1662437397-1745,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Defeat,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/senna
1662437252-1722,https://na.op.gg/leaderboards/champions?region=na,1oo8,https://na.op.gg/summoners/na/1oo8,Victory,,,16,https://na.op.gg/champions/brand,16,https://na.op.gg/champions/sylas,16,https://na.op.gg/champions/xayah,15,https://na.op.gg/champions/talon,14,https://na.op.gg/champions/akali,15,https://na.op.gg/champions/leesin,14,https://na.op.gg/champions/draven,15,https://na.op.gg/champions/chogath,15,https://na.op.gg/champions/nautilus,15,https://na.op.gg/champions/vladimir
1662436130-1471,https://na.op.gg/leaderboards/champions?region=na,The Enclave,https://na.op.gg/summoners/na/The%20Enclave,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/quinn
1662437539-1805,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/trundle
1662437682-1835,https://na.op.gg/leaderboards/champions?region=na,Perseveerance,https://na.op.gg/summoners/na/Perseveerance,Defeat,,,,,,,,,,,,,,,,,,,,,9,https://na.op.gg/champions/sona
1662437539-1804,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,16,https://na.op.gg/champions/aatrox,,,16,https://na.op.gg/champions/xerath,15,https://na.op.gg/champions/samira,12,https://na.op.gg/champions/nautilus,15,https://na.op.gg/champions/jax,14,https://na.op.gg/champions/zed,14,https://na.op.gg/champions/diana,13,https://na.op.gg/champions/ashe,12,https://na.op.gg/champions/swain,16,https://na.op.gg/champions/khazix
1662437397-1753,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Victory,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/ashe
1662436831-1612,https://na.op.gg/leaderboards/champions?region=na,Goät,https://na.op.gg/summoners/na/Go%C3%A4t,Victory,14,https://na.op.gg/champions/irelia,,,14,https://na.op.gg/champions/nasus,13,https://na.op.gg/champions/lucian,12,https://na.op.gg/champions/nami,15,https://na.op.gg/champions/aatrox,14,https://na.op.gg/champions/rengar,14,https://na.op.gg/champions/katarina,14,https://na.op.gg/champions/sivir,12,https://na.op.gg/champions/lulu,14,https://na.op.gg/champions/evelynn
