web-scraper-order,web-scraper-start-url,player,player-href,self-win,r-top,r-top-href,r-jungle,r-jungle-href,r-mid,r-mid-href,r-bot,r-bot-href,r-sup,r-sup-href,b-top,b-top-href,b-jungle,b-jungle-href,b-mid,b-mid-href,b-bot,b-bot-href,b-sup,b-sup-href,self-champ,self-champ-href
1664080105-118,https://na.op.gg/leaderboards/champions?region=na,SIutty Tadpole,https://na.op.gg/summoners/na/SIutty%20Tadpole,Victory,17,https://na.op.gg/champions/riven,,,16,https://na.op.gg/champions/twistedfate,15,https://na.op.gg/champions/xayah,14,https://na.op.gg/champions/zilean,15,https://na.op.gg/champions/udyr,14,https://na.op.gg/champions/fiddlesticks,15,https://na.op.gg/champions/sylas,15,https://na.op.gg/champions/sivir,12,https://na.op.gg/champions/janna,18,https://na.op.gg/champions/evelynn
1664080105-119,https://na.op.gg/leaderboards/champions?region=na,SIutty Tadpole,https://na.op.gg/summoners/na/SIutty%20Tadpole,Victory,,,,,,,,,,,,,,,,,,,,,8,https://na.op.gg/champions/janna
1664080105-120,https://na.op.gg/leaderboards/champions?region=na,SIutty Tadpole,https://na.op.gg/summoners/na/SIutty%20Tadpole,Victory,11,https://na.op.gg/champions/heimerdinger,10,https://na.op.gg/champions/graves,11,https://na.op.gg/champions/katarina,10,https://na.op.gg/champions/ezreal,,,10,https://na.op.gg/champions/jax,9,https://na.op.gg/champions/lillia,10,https://na.op.gg/champions/ekko,9,https://na.op.gg/champions/kaisa,7,https://na.op.gg/champions/maokai,8,https://na.op.gg/champions/janna
1664080770-161,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/evelynn
1664080770-162,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,16,https://na.op.gg/champions/darius,15,https://na.op.gg/champions/jax,16,https://na.op.gg/champions/sylas,15,https://na.op.gg/champions/caitlyn,12,https://na.op.gg/champions/taliyah,15,https://na.op.gg/champions/aatrox,,,15,https://na.op.gg/champions/vex,14,https://na.op.gg/champions/ashe,13,https://na.op.gg/champions/nautilus,14,https://na.op.gg/champions/evelynn
1664080770-163,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/evelynn
1664080770-164,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,16,https://na.op.gg/champions/shen,,,17,https://na.op.gg/champions/tryndamere,14,https://na.op.gg/champions/swain,14,https://na.op.gg/champions/velkoz,15,https://na.op.gg/champions/yone,14,https://na.op.gg/champions/fiddlesticks,14,https://na.op.gg/champions/sylas,13,https://na.op.gg/champions/twitch,13,https://na.op.gg/champions/heimerdinger,16,https://na.op.gg/champions/evelynn
1664080770-165,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/soraka
1664080770-166,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,15,https://na.op.gg/champions/ivern,14,https://na.op.gg/champions/teemo,14,https://na.op.gg/champions/diana,13,https://na.op.gg/champions/ashe,11,https://na.op.gg/champions/zed,15,https://na.op.gg/champions/alistar,,,12,https://na.op.gg/champions/vex,12,https://na.op.gg/champions/caitlyn,11,https://na.op.gg/champions/renata,12,https://na.op.gg/champions/soraka
1664080770-167,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/evelynn
1664080770-168,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,17,https://na.op.gg/champions/mordekaiser,18,https://na.op.gg/champions/leesin,15,https://na.op.gg/champions/akali,16,https://na.op.gg/champions/missfortune,15,https://na.op.gg/champions/nautilus,16,https://na.op.gg/champions/maokai,,,15,https://na.op.gg/champions/pantheon,16,https://na.op.gg/champions/caitlyn,15,https://na.op.gg/champions/janna,17,https://na.op.gg/champions/evelynn
1664080770-169,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/soraka
1664080770-170,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,14,https://na.op.gg/champions/urgot,15,https://na.op.gg/champions/graves,14,https://na.op.gg/champions/leblanc,14,https://na.op.gg/champions/ezreal,12,https://na.op.gg/champions/lux,14,https://na.op.gg/champions/darius,,,14,https://na.op.gg/champions/yone,12,https://na.op.gg/champions/kaisa,11,https://na.op.gg/champions/maokai,12,https://na.op.gg/champions/soraka
1664080770-171,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/evelynn
1664080770-172,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,17,https://na.op.gg/champions/kled,16,https://na.op.gg/champions/udyr,16,https://na.op.gg/champions/sylas,16,https://na.op.gg/champions/caitlyn,14,https://na.op.gg/champions/amumu,17,https://na.op.gg/champions/camille,,,16,https://na.op.gg/champions/galio,15,https://na.op.gg/champions/ezreal,14,https://na.op.gg/champions/sona,18,https://na.op.gg/champions/evelynn
1664080770-173,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/masteryi
1664080770-174,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,15,https://na.op.gg/champions/lillia,,,15,https://na.op.gg/champions/vex,14,https://na.op.gg/champions/tristana,14,https://na.op.gg/champions/bard,12,https://na.op.gg/champions/nasus,13,https://na.op.gg/champions/diana,14,https://na.op.gg/champions/viktor,13,https://na.op.gg/champions/lucian,12,https://na.op.gg/champions/nami,16,https://na.op.gg/champions/masteryi
1664080770-175,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/masteryi
1664080770-176,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,14,https://na.op.gg/champions/gragas,,,15,https://na.op.gg/champions/vladimir,13,https://na.op.gg/champions/twitch,12,https://na.op.gg/champions/yuumi,14,https://na.op.gg/champions/sett,10,https://na.op.gg/champions/mordekaiser,13,https://na.op.gg/champions/veigar,11,https://na.op.gg/champions/seraphine,11,https://na.op.gg/champions/maokai,13,https://na.op.gg/champions/masteryi
1664080770-177,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/evelynn
1664080770-178,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,17,https://na.op.gg/champions/mordekaiser,18,https://na.op.gg/champions/sejuani,16,https://na.op.gg/champions/akshan,18,https://na.op.gg/champions/tristana,15,https://na.op.gg/champions/shaco,16,https://na.op.gg/champions/aatrox,,,16,https://na.op.gg/champions/yone,15,https://na.op.gg/champions/missfortune,14,https://na.op.gg/champions/zyra,17,https://na.op.gg/champions/evelynn
1664080770-179,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/evelynn
1664080770-180,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,15,https://na.op.gg/champions/darius,15,https://na.op.gg/champions/khazix,14,https://na.op.gg/champions/akali,15,https://na.op.gg/champions/missfortune,13,https://na.op.gg/champions/taric,14,https://na.op.gg/champions/azir,,,13,https://na.op.gg/champions/riven,12,https://na.op.gg/champions/ezreal,11,https://na.op.gg/champions/renata,12,https://na.op.gg/champions/evelynn
1664080770-181,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/evelynn
1664080770-182,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,15,https://na.op.gg/champions/aatrox,,,16,https://na.op.gg/champions/akali,15,https://na.op.gg/champions/draven,14,https://na.op.gg/champions/swain,15,https://na.op.gg/champions/sylas,14,https://na.op.gg/champions/udyr,15,https://na.op.gg/champions/malzahar,14,https://na.op.gg/champions/caitlyn,12,https://na.op.gg/champions/janna,17,https://na.op.gg/champions/evelynn
1664080770-183,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/evelynn
1664080770-184,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,15,https://na.op.gg/champions/irelia,13,https://na.op.gg/champions/khazix,16,https://na.op.gg/champions/viktor,13,https://na.op.gg/champions/missfortune,11,https://na.op.gg/champions/leona,11,https://na.op.gg/champions/vladimir,,,13,https://na.op.gg/champions/talon,12,https://na.op.gg/champions/ezreal,11,https://na.op.gg/champions/maokai,11,https://na.op.gg/champions/evelynn
1664080770-185,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/evelynn
1664080770-186,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,18,https://na.op.gg/champions/fiora,,,15,https://na.op.gg/champions/yone,18,https://na.op.gg/champions/ezreal,15,https://na.op.gg/champions/lux,17,https://na.op.gg/champions/sylas,17,https://na.op.gg/champions/ekko,17,https://na.op.gg/champions/qiyana,17,https://na.op.gg/champions/kaisa,15,https://na.op.gg/champions/amumu,16,https://na.op.gg/champions/evelynn
1664080770-187,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/soraka
1664080770-188,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,14,https://na.op.gg/champions/gangplank,13,https://na.op.gg/champions/ekko,13,https://na.op.gg/champions/taliyah,13,https://na.op.gg/champions/zeri,11,https://na.op.gg/champions/yuumi,11,https://na.op.gg/champions/riven,11,https://na.op.gg/champions/reksai,,,10,https://na.op.gg/champions/lucian,9,https://na.op.gg/champions/karma,11,https://na.op.gg/champions/soraka
1664080770-189,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/evelynn
1664080770-190,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,17,https://na.op.gg/champions/illaoi,,,16,https://na.op.gg/champions/aatrox,16,https://na.op.gg/champions/kalista,14,https://na.op.gg/champions/thresh,15,https://na.op.gg/champions/sett,15,https://na.op.gg/champions/hecarim,16,https://na.op.gg/champions/kassadin,14,https://na.op.gg/champions/ashe,14,https://na.op.gg/champions/alistar,17,https://na.op.gg/champions/evelynn
1664080770-191,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/evelynn
1664080770-192,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,15,https://na.op.gg/champions/urgot,,,15,https://na.op.gg/champions/sylas,14,https://na.op.gg/champions/missfortune,13,https://na.op.gg/champions/pyke,14,https://na.op.gg/champions/nasus,11,https://na.op.gg/champions/leesin,11,https://na.op.gg/champions/ekko,14,https://na.op.gg/champions/ezreal,11,https://na.op.gg/champions/janna,15,https://na.op.gg/champions/evelynn
1664080770-193,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,,,,,,,,,,,,,,,,,,,,,17,https://na.op.gg/champions/evelynn
1664080770-194,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Defeat,18,https://na.op.gg/champions/aatrox,18,https://na.op.gg/champions/udyr,17,https://na.op.gg/champions/qiyana,17,https://na.op.gg/champions/ezreal,16,https://na.op.gg/champions/janna,17,https://na.op.gg/champions/zed,,,18,https://na.op.gg/champions/karma,18,https://na.op.gg/champions/tristana,14,https://na.op.gg/champions/thresh,17,https://na.op.gg/champions/evelynn
1664080770-195,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/evelynn
1664080770-196,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,17,https://na.op.gg/champions/chogath,,,16,https://na.op.gg/champions/yasuo,15,https://na.op.gg/champions/nilah,14,https://na.op.gg/champions/maokai,15,https://na.op.gg/champions/riven,15,https://na.op.gg/champions/belveth,13,https://na.op.gg/champions/viktor,12,https://na.op.gg/champions/twitch,11,https://na.op.gg/champions/nautilus,15,https://na.op.gg/champions/evelynn
1664080770-197,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/evelynn
1664080770-198,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,18,https://na.op.gg/champions/gangplank,,,18,https://na.op.gg/champions/maokai,18,https://na.op.gg/champions/missfortune,18,https://na.op.gg/champions/yuumi,18,https://na.op.gg/champions/darius,18,https://na.op.gg/champions/graves,18,https://na.op.gg/champions/zed,18,https://na.op.gg/champions/ashe,18,https://na.op.gg/champions/velkoz,18,https://na.op.gg/champions/evelynn
1664080770-199,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/evelynn
1664080770-200,https://na.op.gg/leaderboards/champions?region=na,VaxNeNoR,https://na.op.gg/summoners/na/VaxNeNoR,Victory,10,https://na.op.gg/champions/monkeyking,,,10,https://na.op.gg/champions/katarina,11,https://na.op.gg/champions/nilah,10,https://na.op.gg/champions/taric,11,https://na.op.gg/champions/akali,9,https://na.op.gg/champions/nunu,10,https://na.op.gg/champions/zed,7,https://na.op.gg/champions/samira,6,https://na.op.gg/champions/nautilus,11,https://na.op.gg/champions/evelynn
1664081589-241,https://na.op.gg/leaderboards/champions?region=na,JordanTheBoss,https://na.op.gg/summoners/na/JordanTheBoss,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/darius
1664081589-242,https://na.op.gg/leaderboards/champions?region=na,JordanTheBoss,https://na.op.gg/summoners/na/JordanTheBoss,Defeat,16,https://na.op.gg/champions/belveth,16,https://na.op.gg/champions/masteryi,16,https://na.op.gg/champions/sylas,16,https://na.op.gg/champions/kaisa,14,https://na.op.gg/champions/zyra,,,14,https://na.op.gg/champions/aatrox,15,https://na.op.gg/champions/kayle,16,https://na.op.gg/champions/vex,12,https://na.op.gg/champions/pyke,15,https://na.op.gg/champions/darius
1664081589-243,https://na.op.gg/leaderboards/champions?region=na,JordanTheBoss,https://na.op.gg/summoners/na/JordanTheBoss,Defeat,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/sett
1664081589-244,https://na.op.gg/leaderboards/champions?region=na,JordanTheBoss,https://na.op.gg/summoners/na/JordanTheBoss,Defeat,15,https://na.op.gg/champions/chogath,16,https://na.op.gg/champions/rengar,15,https://na.op.gg/champions/seraphine,14,https://na.op.gg/champions/sivir,14,https://na.op.gg/champions/renata,,,16,https://na.op.gg/champions/aatrox,13,https://na.op.gg/champions/veigar,13,https://na.op.gg/champions/vex,11,https://na.op.gg/champions/xerath,16,https://na.op.gg/champions/sett
1664081589-245,https://na.op.gg/leaderboards/champions?region=na,JordanTheBoss,https://na.op.gg/summoners/na/JordanTheBoss,Victory,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/darius
1664081589-246,https://na.op.gg/leaderboards/champions?region=na,JordanTheBoss,https://na.op.gg/summoners/na/JordanTheBoss,Victory,,,11,https://na.op.gg/champions/khazix,13,https://na.op.gg/champions/taliyah,14,https://na.op.gg/champions/samira,12,https://na.op.gg/champions/alistar,11,https://na.op.gg/champions/teemo,11,https://na.op.gg/champions/udyr,11,https://na.op.gg/champions/akshan,10,https://na.op.gg/champions/kaisa,8,https://na.op.gg/champions/nautilus,13,https://na.op.gg/champions/darius
1664081589-247,https://na.op.gg/leaderboards/champions?region=na,JordanTheBoss,https://na.op.gg/summoners/na/JordanTheBoss,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/darius
1664081589-248,https://na.op.gg/leaderboards/champions?region=na,JordanTheBoss,https://na.op.gg/summoners/na/JordanTheBoss,Defeat,15,https://na.op.gg/champions/warwick,15,https://na.op.gg/champions/khazix,14,https://na.op.gg/champions/taliyah,14,https://na.op.gg/champions/xayah,12,https://na.op.gg/champions/leblanc,,,12,https://na.op.gg/champions/masteryi,13,https://na.op.gg/champions/kassadin,13,https://na.op.gg/champions/caitlyn,10,https://na.op.gg/champions/karma,12,https://na.op.gg/champions/darius
1664081589-249,https://na.op.gg/leaderboards/champions?region=na,JordanTheBoss,https://na.op.gg/summoners/na/JordanTheBoss,Victory,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/sett
1664081589-250,https://na.op.gg/leaderboards/champions?region=na,JordanTheBoss,https://na.op.gg/summoners/na/JordanTheBoss,Victory,,,14,https://na.op.gg/champions/reksai,15,https://na.op.gg/champions/diana,13,https://na.op.gg/champions/twitch,12,https://na.op.gg/champions/rakan,13,https://na.op.gg/champions/darius,11,https://na.op.gg/champions/rengar,13,https://na.op.gg/champions/viktor,11,https://na.op.gg/champions/ezreal,11,https://na.op.gg/champions/yuumi,14,https://na.op.gg/champions/sett
1664081589-251,https://na.op.gg/leaderboards/champions?region=na,JordanTheBoss,https://na.op.gg/summoners/na/JordanTheBoss,Defeat,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/vladimir
1664081589-252,https://na.op.gg/leaderboards/champions?region=na,JordanTheBoss,https://na.op.gg/summoners/na/JordanTheBoss,Defeat,15,https://na.op.gg/champions/jax,16,https://na.op.gg/champions/fiddlesticks,13,https://na.op.gg/champions/akali,16,https://na.op.gg/champions/sivir,15,https://na.op.gg/champions/janna,16,https://na.op.gg/champions/aatrox,14,https://na.op.gg/champions/rammus,,,14,https://na.op.gg/champions/caitlyn,14,https://na.op.gg/champions/lux,18,https://na.op.gg/champions/vladimir
